model,model_id,n,n_parsed,parse_rate,accuracy,macro_f1,mean_absolute_severity_error,clean_correct_total,little_precision,little_recall,little_f1,clean_correct_little,mild_precision,mild_recall,mild_f1,clean_correct_mild,severe_precision,severe_recall,severe_f1,clean_correct_severe,clean_correct_mild_or_severe,confusion_matrix
qwen3vl_32b_bf16__gcp_a100,Qwen/Qwen3-VL-32B-Instruct,720,720,1.0,0.5319444444444444,0.5297868937559255,0.5319444444444444,383,0.5741935483870968,0.37083333333333335,0.4506329113924051,89,0.42105263157894735,0.5666666666666667,0.48312611012433393,136,0.6528925619834711,0.6583333333333333,0.6556016597510372,158,294,"[[89,135,16],[36,136,68],[30,52,158]]"
