model,model_id,n,n_parsed,parse_rate,accuracy,macro_f1,mean_absolute_severity_error,clean_correct_total,little_precision,little_recall,little_f1,clean_correct_little,mild_precision,mild_recall,mild_f1,clean_correct_mild,severe_precision,severe_recall,severe_f1,clean_correct_severe,clean_correct_mild_or_severe,confusion_matrix
qwen35_27b_bf16__gcp_a100,Qwen/Qwen3.5-27B,120,120,1.0,0.4666666666666667,0.45803839553839554,0.65,56,0.44642857142857145,0.625,0.5208333333333334,25,0.3333333333333333,0.25,0.28571428571428575,10,0.6176470588235294,0.525,0.5675675675675677,21,31,"[[25,12,3],[20,10,10],[11,8,21]]"
