model,model_id,n,n_parsed,parse_rate,accuracy,macro_f1,mean_absolute_severity_error,clean_correct_total,little_precision,little_recall,little_f1,clean_correct_little,mild_precision,mild_recall,mild_f1,clean_correct_mild,severe_precision,severe_recall,severe_f1,clean_correct_severe,clean_correct_mild_or_severe,confusion_matrix
qwen3vl_32b_bf16__gcp_a100,Qwen/Qwen3-VL-32B-Instruct,60,60,1.0,0.43333333333333335,0.43363421448527834,0.5833333333333334,26,0.38461538461538464,0.25,0.30303030303030304,5,0.25925925925925924,0.35,0.29787234042553196,7,0.7,0.7,0.7,14,21,"[[5,14,1],[8,7,5],[0,6,14]]"
