model,model_id,n,n_parsed,parse_rate,accuracy,macro_f1,mean_absolute_severity_error,clean_correct_total,little_precision,little_recall,little_f1,clean_correct_little,mild_precision,mild_recall,mild_f1,clean_correct_mild,severe_precision,severe_recall,severe_f1,clean_correct_severe,clean_correct_mild_or_severe,confusion_matrix
mistral31_24b_bf16__gcp_a100,mistralai/Mistral-Small-3.1-24B-Instruct-2503,60,60,1.0,0.43333333333333335,0.415641433878516,0.65,26,0.4482758620689655,0.65,0.5306122448979592,13,0.3333333333333333,0.45,0.3829787234042553,9,1.0,0.2,0.33333333333333337,4,13,"[[13,7,0],[11,9,0],[5,11,4]]"
