model,model_id,n,n_parsed,parse_rate,accuracy,macro_f1,mean_absolute_severity_error,clean_correct_total,little_precision,little_recall,little_f1,clean_correct_little,mild_precision,mild_recall,mild_f1,clean_correct_mild,severe_precision,severe_recall,severe_f1,clean_correct_severe,clean_correct_mild_or_severe,confusion_matrix
qwen36_27b_bf16__gcp_a100,Qwen/Qwen3.6-27B,720,720,1.0,0.5388888888888889,0.5316790672222257,0.5833333333333334,388,0.5053003533568905,0.5958333333333333,0.5468451242829828,143,0.48863636363636365,0.35833333333333334,0.4134615384615385,86,0.6091954022988506,0.6625,0.6347305389221558,159,245,"[[143,76,21],[73,86,81],[67,14,159]]"
