model,model_id,ablation,condition_a,condition_b,contrast,n_paired_eligible,rate_a,rate_b,risk_difference_b_minus_a,ci_low,ci_high,a_only,b_only,discordant_n,mcnemar_p,mcnemar_p_holm
gemini_2_5_flash,gemini-2.5-flash,size,direct_pt03,direct_pt06,adjacent_point_size,19,0.0,0.05263157894736842,0.05263157894736842,0.0,0.15789473684210525,0,1,1,1.0,1.0
gemini_2_5_flash,gemini-2.5-flash,size,direct_pt06,direct_pt09,adjacent_point_size,19,0.05263157894736842,0.05263157894736842,0.0,0.0,0.0,0,0,0,1.0,1.0
gemini_2_5_flash,gemini-2.5-flash,size,direct_pt09,direct_pt12,adjacent_point_size,19,0.05263157894736842,0.05263157894736842,0.0,0.0,0.0,0,0,0,1.0,1.0
gemini_2_5_flash,gemini-2.5-flash,size,direct_pt12,direct_pt15,adjacent_point_size,19,0.05263157894736842,0.05263157894736842,0.0,0.0,0.0,0,0,0,1.0,1.0
gemini_2_5_flash,gemini-2.5-flash,size,misleading_pt03,misleading_pt06,adjacent_point_size,19,0.0,0.05263157894736842,0.05263157894736842,0.0,0.15789473684210525,0,1,1,1.0,1.0
gemini_2_5_flash,gemini-2.5-flash,size,misleading_pt06,misleading_pt09,adjacent_point_size,19,0.05263157894736842,0.10526315789473684,0.05263157894736842,-0.10526315789473684,0.2631578947368421,1,2,3,1.0,1.0
gemini_2_5_flash,gemini-2.5-flash,size,misleading_pt09,misleading_pt12,adjacent_point_size,19,0.10526315789473684,0.15789473684210525,0.05263157894736842,0.0,0.15789473684210525,0,1,1,1.0,1.0
gemini_2_5_flash,gemini-2.5-flash,size,misleading_pt12,misleading_pt15,adjacent_point_size,19,0.15789473684210525,0.10526315789473684,-0.05263157894736842,-0.15789473684210525,0.0,1,0,1,1.0,1.0
