model,model_id,n,n_parsed,parse_rate,accuracy,macro_f1,mean_absolute_severity_error,clean_correct_total,little_precision,little_recall,little_f1,clean_correct_little,mild_precision,mild_recall,mild_f1,clean_correct_mild,severe_precision,severe_recall,severe_f1,clean_correct_severe,clean_correct_mild_or_severe,confusion_matrix
mistral31_24b_bf16__gcp_a100,mistralai/Mistral-Small-3.1-24B-Instruct-2503,120,120,1.0,0.43333333333333335,0.4099731717610176,0.675,52,0.43636363636363634,0.6,0.5052631578947367,24,0.3684210526315789,0.525,0.4329896907216495,21,0.875,0.175,0.29166666666666663,7,28,"[[24,15,1],[19,21,0],[12,21,7]]"
