model,model_id,ablation,semantics,condition_a,condition_b,n_paired_eligible,downward_rate_a,downward_rate_b,downward_risk_difference_b_minus_a,downward_risk_difference_ci_low,downward_risk_difference_ci_high,severity_drop_difference_b_minus_a,severity_drop_difference_ci_low,severity_drop_difference_ci_high,a_only_downward,b_only_downward,discordant,mcnemar_p,mcnemar_p_holm
qwen36_27b_bf16__gcp_a100,Qwen/Qwen3.6-27B,size,direct,direct_small,direct_medium,19,0.6842105263157895,0.7894736842105263,0.10526315789473684,0.0,0.26315789473684215,0.21052631578947367,0.0,0.5263157894736843,0,2,2,0.5,1.0
qwen36_27b_bf16__gcp_a100,Qwen/Qwen3.6-27B,size,direct,direct_small,direct_large,19,0.6842105263157895,0.631578947368421,-0.052631578947368474,-0.26315789473684215,0.1578947368421053,-0.10526315789473695,-0.5263157894736843,0.3157894736842106,3,2,5,1.0,1.0
qwen36_27b_bf16__gcp_a100,Qwen/Qwen3.6-27B,size,direct,direct_medium,direct_large,19,0.7894736842105263,0.631578947368421,-0.1578947368421053,-0.31578947368421056,0.0,-0.3157894736842106,-0.6315789473684211,0.0,3,0,3,0.25,0.75
qwen36_27b_bf16__gcp_a100,Qwen/Qwen3.6-27B,size,misleading,misleading_small,misleading_medium,19,0.15789473684210525,0.21052631578947367,0.05263157894736842,0.0,0.15789473684210525,0.10526315789473684,0.0,0.2631578947368421,0,1,1,1.0,1.0
qwen36_27b_bf16__gcp_a100,Qwen/Qwen3.6-27B,size,misleading,misleading_small,misleading_large,19,0.15789473684210525,0.15789473684210525,0.0,0.0,0.0,0.05263157894736842,0.0,0.15789473684210525,0,0,0,1.0,1.0
qwen36_27b_bf16__gcp_a100,Qwen/Qwen3.6-27B,size,misleading,misleading_medium,misleading_large,19,0.21052631578947367,0.15789473684210525,-0.05263157894736842,-0.15789473684210525,0.0,-0.05263157894736842,-0.15789473684210525,0.0,1,0,1,1.0,1.0
