model,model_id,ablation,semantics,condition_a,condition_b,n_paired_eligible,downward_rate_a,downward_rate_b,downward_risk_difference_b_minus_a,downward_risk_difference_ci_low,downward_risk_difference_ci_high,severity_drop_difference_b_minus_a,severity_drop_difference_ci_low,severity_drop_difference_ci_high,a_only_downward,b_only_downward,discordant,mcnemar_p,mcnemar_p_holm
mistral31_24b_bf16__gcp_a100,mistralai/Mistral-Small-3.1-24B-Instruct-2503,size,direct,direct_small,direct_medium,13,0.5384615384615384,0.6153846153846154,0.07692307692307698,0.0,0.23076923076923084,0.0,-0.23076923076923073,0.23076923076923073,0,1,1,1.0,1.0
mistral31_24b_bf16__gcp_a100,mistralai/Mistral-Small-3.1-24B-Instruct-2503,size,direct,direct_small,direct_large,13,0.5384615384615384,0.7692307692307693,0.23076923076923084,0.0,0.46153846153846156,0.3076923076923077,-0.07692307692307698,0.7692307692307693,0,3,3,0.25,0.75
mistral31_24b_bf16__gcp_a100,mistralai/Mistral-Small-3.1-24B-Instruct-2503,size,direct,direct_medium,direct_large,13,0.6153846153846154,0.7692307692307693,0.15384615384615385,0.0,0.3846153846153846,0.3076923076923077,0.0,0.6923076923076923,0,2,2,0.5,1.0
mistral31_24b_bf16__gcp_a100,mistralai/Mistral-Small-3.1-24B-Instruct-2503,size,misleading,misleading_small,misleading_medium,13,0.15384615384615385,0.38461538461538464,0.23076923076923078,0.0,0.46153846153846156,0.23076923076923078,0.0,0.46153846153846156,0,3,3,0.25,0.75
mistral31_24b_bf16__gcp_a100,mistralai/Mistral-Small-3.1-24B-Instruct-2503,size,misleading,misleading_small,misleading_large,13,0.15384615384615385,0.38461538461538464,0.23076923076923078,0.0,0.46153846153846156,0.23076923076923078,0.0,0.46153846153846156,0,3,3,0.25,0.75
mistral31_24b_bf16__gcp_a100,mistralai/Mistral-Small-3.1-24B-Instruct-2503,size,misleading,misleading_medium,misleading_large,13,0.38461538461538464,0.38461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,1.0
