model,model_id,n,n_parsed,parse_rate,accuracy,macro_f1,mean_absolute_severity_error,clean_correct_total,little_precision,little_recall,little_f1,clean_correct_little,mild_precision,mild_recall,mild_f1,clean_correct_mild,severe_precision,severe_recall,severe_f1,clean_correct_severe,clean_correct_mild_or_severe,confusion_matrix
qwen38_27b_bf16__gcp_a100,Qwen/Qwen3.8-27B,720,720,1.0,0.5277777777777778,0.5242785391793378,0.5819444444444445,380,0.4962121212121212,0.5458333333333333,0.5198412698412698,131,0.44878048780487806,0.38333333333333336,0.41348314606741576,92,0.6254980079681275,0.6541666666666667,0.6395112016293278,157,249,"[[131,89,20],[74,92,74],[59,24,157]]"
