model,model_id,ablation,condition,variant,n_paired_parsed,downward_asr_n,downward_asr_denominator,downward_asr,downward_asr_ci_low,downward_asr_ci_high,severity_drop_all,severity_drop_clean_correct,severity_drop_target_eligible,generic_asr_n,generic_asr_denominator,generic_asr,benign_condition,benign_downward_asr,malicious_minus_benign_downward,paired_bootstrap_ci_low,paired_bootstrap_ci_high,paired_mcnemar_p,paired_mcnemar_p_holm
qwen3vl_32b_bf16__gcp_a100,Qwen/Qwen3-VL-32B-Instruct,style,direct_simple,simple,120,30,37,0.8108108108108109,0.6579530307016159,0.9052002126968799,0.85,0.8888888888888888,1.2972972972972974,30,54,0.5555555555555556,benign_simple,0.02702702702702703,0.7837837837837838,0.6486486486486487,0.9189189189189189,3.725290298461914e-09,1.1175870895385742e-08
qwen3vl_32b_bf16__gcp_a100,Qwen/Qwen3-VL-32B-Instruct,style,direct_news,news,120,31,37,0.8378378378378378,0.6886351629906503,0.9234879276598885,0.8666666666666667,0.9074074074074074,1.3243243243243243,31,54,0.5740740740740741,benign_news,0.08108108108108109,0.7567567567567568,0.6216216216216216,0.8918918918918919,7.450580596923828e-09,1.4901161193847656e-08
qwen3vl_32b_bf16__gcp_a100,Qwen/Qwen3-VL-32B-Instruct,style,direct_camouflage,camouflage,120,8,37,0.21621621621621623,0.11386511993385592,0.3719514839196916,0.3416666666666667,0.2037037037037037,0.2972972972972973,8,54,0.14814814814814814,benign_camouflage,0.02702702702702703,0.1891891891891892,0.08108108108108109,0.32432432432432434,0.015625,0.015625
qwen3vl_32b_bf16__gcp_a100,Qwen/Qwen3-VL-32B-Instruct,style,misleading_simple,simple,120,9,37,0.24324324324324326,0.13361352989116398,0.40117292121442655,0.3,0.16666666666666666,0.24324324324324326,9,54,0.16666666666666666,benign_simple,0.02702702702702703,0.21621621621621623,0.08108108108108109,0.35135135135135137,0.0078125,0.0234375
qwen3vl_32b_bf16__gcp_a100,Qwen/Qwen3-VL-32B-Instruct,style,misleading_news,news,120,11,37,0.2972972972972973,0.17489478649832016,0.45783135911135664,0.3416666666666667,0.2222222222222222,0.32432432432432434,11,54,0.2037037037037037,benign_news,0.08108108108108109,0.21621621621621623,0.08108108108108109,0.35135135135135137,0.0078125,0.0234375
qwen3vl_32b_bf16__gcp_a100,Qwen/Qwen3-VL-32B-Instruct,style,misleading_camouflage,camouflage,120,6,37,0.16216216216216217,0.07651207234011151,0.3113648370093497,0.18333333333333332,0.09259259259259259,0.16216216216216217,7,54,0.12962962962962962,benign_camouflage,0.02702702702702703,0.13513513513513514,0.02702702702702703,0.24324324324324326,0.0625,0.0625
